,Unnamed: 0,student label,score,percent_training_seshes,fitness_score,extra_strategy_sessions_attended,hours_of_sleep,previous_sport,meals,east_coast,west_coast,x0_evening,x0_morning,x0_noon,early_bird,night_owl,frosh,junior,senior,soph
189,189,190,40.19,0.86,0.78,6,9,curling,6,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
190,190,191,42.75,0.73,0.84,1,2,table tennis,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
191,191,192,28.65,0.39,0.96,0,7,frisbee,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
192,192,193,22.22,0.58,0.47,7,5,football,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
193,193,194,43.68,0.4,0.79,5,8,table tennis,2,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
194,194,195,23.65,0.5700000000000001,0.47,2,7,football,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
195,195,196,50.81,0.51,0.96,4,11,martial arts,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
196,196,197,41.96,0.61,0.9,7,12,table tennis,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
197,197,198,27.68,0.11,0.3,2,5,table tennis,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
198,198,199,22.9,0.72,0.08,6,0,football,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
199,199,200,17.080000000000002,0.13,0.14,4,5,football,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
200,200,201,73.12,0.92,0.96,8,12,frisbee,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
201,201,202,65.97,0.88,0.62,9,8,martial arts,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
202,202,203,42.18,0.72,0.19,8,1,table tennis,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
203,203,204,61.84,0.8200000000000001,0.87,4,1,martial arts,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
204,204,205,27.53,0.13,0.22,5,7,table tennis,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
205,205,206,57.18,0.93,0.14,8,5,gymnastics,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
206,206,207,45.57,0.75,0.03,9,7,gymnastics,6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
207,207,208,16.0,0.24,0.2,4,10,curling,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
208,208,209,35.050000000000004,0.5,0.51,2,2,football,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
209,209,210,21.37,0.28,0.17,5,2,table tennis,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
210,210,211,55.65,0.71,0.98,1,1,basketball,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
211,211,212,27.58,0.25,0.64,4,3,basketball,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
212,212,213,0.0,0.07,0.16,2,8,baseball,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
213,213,214,0.0,0.41,0.08,4,1,baseball,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
214,214,215,35.230000000000004,0.18,0.89,1,7,basketball,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
215,215,216,27.45,0.4,0.48,6,5,table tennis,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
216,216,217,16.37,0.55,0.06,6,1,gymnastics,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
217,217,218,0.0,0.26,0.29,2,1,baseball,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
218,218,219,1.9,0.26,0.17,4,10,curling,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
219,219,220,43.94,0.71,0.48,8,10,baseball,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
220,220,221,5.08,0.12,0.09,0,0,baseball,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
221,221,222,30.67,0.39,0.17,5,4,football,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
222,222,223,27.93,0.18,0.03,6,0,curling,2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
223,223,224,34.02,0.15,0.73,3,11,table tennis,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
224,224,225,44.11,0.23,0.75,4,5,basketball,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
225,225,226,66.12,0.91,0.85,7,8,table tennis,6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
226,226,227,63.27,0.79,0.88,7,12,martial arts,5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
227,227,228,66.07000000000001,0.79,0.91,7,11,table tennis,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
228,228,229,42.38,0.62,0.45,8,6,curling,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
229,229,230,0.0,0.12,0.15,1,1,football,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
230,230,231,58.34,0.8300000000000001,0.93,7,6,table tennis,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
231,231,232,31.37,0.72,0.55,5,11,baseball,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
232,232,233,37.88,0.87,0.29,7,11,gymnastics,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
233,233,234,24.82,0.26,0.17,2,2,football,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
234,234,235,74.85000000000001,0.96,0.9,9,5,basketball,5,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
235,235,236,59.76,0.5700000000000001,0.96,4,11,frisbee,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
236,236,237,47.96,0.12,0.11,5,9,curling,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
237,237,238,44.72,0.39,0.31,9,9,curling,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
238,238,239,57.870000000000005,0.78,0.88,2,9,curling,4,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
239,239,240,38.87,0.35,0.47,3,1,martial arts,3,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
240,240,241,71.38,0.78,0.8300000000000001,7,8,martial arts,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
241,241,242,36.56,0.21,0.28,2,5,martial arts,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
242,242,243,41.66,0.6900000000000001,0.2,9,11,football,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
243,243,244,51.21,0.72,0.58,8,10,football,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
244,244,245,44.77,0.24,0.2,8,10,curling,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
245,245,246,26.62,0.56,0.74,1,1,martial arts,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
246,246,247,49.19,0.04,0.09,0,1,curling,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
247,247,248,40.77,0.32,0.86,4,6,basketball,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
248,248,249,52.8,0.8200000000000001,0.53,9,11,table tennis,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
249,249,250,25.62,0.18,0.31,4,6,gymnastics,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
250,250,251,22.97,0.13,0.16,4,6,curling,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
251,251,252,27.22,0.19,0.52,2,7,baseball,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
252,252,253,50.28,0.54,0.81,4,2,frisbee,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
253,253,254,48.2,0.41,0.89,4,8,martial arts,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
254,254,255,37.13,0.38,0.28,6,6,martial arts,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
255,255,256,51.21,0.76,0.29,9,7,table tennis,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
256,256,257,18.53,0.24,0.86,0,0,frisbee,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
257,257,258,13.76,0.39,0.38,1,0,basketball,4,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
258,258,259,35.24,0.06,0.37,1,1,martial arts,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
259,259,260,34.92,0.2,0.45,3,10,frisbee,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
260,260,261,0.0,0.18,0.64,3,12,curling,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
261,261,262,56.65,0.86,0.66,8,11,baseball,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
262,262,263,37.63,0.88,0.6,8,0,table tennis,5,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
263,263,264,58.44,0.6900000000000001,0.88,6,9,martial arts,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
264,264,265,18.78,0.02,0.01,4,1,gymnastics,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
265,265,266,25.77,0.49,0.01,8,1,gymnastics,6,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
266,266,267,17.87,0.5700000000000001,0.5,4,9,baseball,5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
267,267,268,63.07,0.87,0.85,9,6,table tennis,3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
268,268,269,67.87,0.9,0.79,9,10,martial arts,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
269,269,270,38.52,0.65,0.72,4,7,curling,4,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
270,270,271,48.48,0.53,0.86,7,11,martial arts,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
271,271,272,19.7,0.0,0.74,0,2,basketball,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
272,272,273,37.99,0.98,0.3,10,4,baseball,6,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
273,273,274,16.17,0.58,0.18,7,11,gymnastics,5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
274,274,275,24.83,0.19,0.62,5,6,martial arts,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
275,275,276,20.52,0.21,0.64,2,5,table tennis,2,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
276,276,277,22.76,0.65,0.46,2,2,curling,7,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
277,277,278,56.4,0.77,0.9,5,11,football,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
278,278,279,31.1,0.62,0.35,7,5,frisbee,4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
279,279,280,62.940000000000005,0.75,0.78,9,10,frisbee,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
280,280,281,39.1,0.52,0.28,7,4,curling,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
281,281,282,34.49,0.15,0.68,2,3,basketball,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
282,282,283,45.1,0.61,0.4,7,9,curling,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
283,283,284,44.07,0.98,0.65,5,6,curling,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
284,284,285,47.52,0.39,0.81,1,8,basketball,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
285,285,286,61.620000000000005,0.93,0.81,5,8,football,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
286,286,287,64.51,0.88,0.73,6,2,frisbee,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
287,287,288,46.6,0.47,0.75,2,2,table tennis,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
288,288,289,54.78,0.68,0.62,6,10,frisbee,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
289,289,290,25.31,0.12,0.84,0,1,basketball,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
290,290,291,22.48,0.5,0.79,1,9,table tennis,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
291,291,292,21.92,0.28,0.17,6,5,baseball,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
292,292,293,60.83,0.94,0.87,6,4,football,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
293,293,294,23.91,0.51,0.27,5,7,baseball,6,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
294,294,295,40.31,0.98,0.65,8,6,baseball,5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
295,295,296,27.92,0.43,0.8200000000000001,3,8,martial arts,4,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
296,296,297,15.52,0.11,0.74,1,11,frisbee,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
297,297,298,55.13,0.9,0.35,8,3,martial arts,7,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
298,298,299,41.31,0.78,0.67,5,7,football,7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
299,299,300,47.41,0.8,0.21,8,0,baseball,4,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
300,300,301,0.0,0.37,0.44,2,7,football,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
301,301,302,0.0,0.16,0.18,2,1,curling,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
302,302,303,0.0,0.05,0.12,2,0,frisbee,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
303,303,304,29.04,0.42,0.52,5,5,frisbee,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
304,304,305,41.24,0.94,0.81,7,7,curling,7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
305,305,306,9.99,0.54,0.39,4,7,baseball,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
306,306,307,0.0,0.15,0.14,3,2,gymnastics,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
307,307,308,7.19,0.2,0.39,3,6,frisbee,3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
308,308,309,33.22,0.8,0.71,6,5,curling,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
309,309,310,15.01,0.33,0.7000000000000001,6,12,football,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
310,310,311,34.43,0.1,0.11,2,6,baseball,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
311,311,312,29.45,0.36,0.79,1,2,martial arts,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
312,312,313,33.37,0.33,0.47,1,11,martial arts,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
313,313,314,53.56,0.13,0.08,5,4,curling,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
314,314,315,42.98,0.55,0.52,4,3,frisbee,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
315,315,316,41.97,0.55,0.19,5,2,football,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
316,316,317,31.11,0.29,0.42,4,6,table tennis,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
317,317,318,47.74,0.84,0.32,5,6,baseball,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
318,318,319,7.97,0.12,0.59,1,2,martial arts,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
319,319,320,57.17,0.95,0.75,8,3,frisbee,7,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
320,320,321,48.34,0.53,0.4,8,4,basketball,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
321,321,322,33.1,0.42,0.35,4,3,baseball,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
322,322,323,27.28,0.03,0.16,6,12,table tennis,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
323,323,324,48.67,0.5700000000000001,0.6900000000000001,6,11,table tennis,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
324,324,325,49.72,0.46,0.77,6,9,frisbee,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
325,325,326,62.23,0.89,0.54,8,9,baseball,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
326,326,327,30.34,0.48,0.5,7,10,table tennis,5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
327,327,328,16.44,0.04,0.15,3,8,football,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
328,328,329,69.74,0.85,0.97,5,8,football,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
329,329,330,59.36,0.8300000000000001,0.84,7,10,football,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
330,330,331,52.7,0.85,0.3,10,12,gymnastics,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
331,331,332,47.68,0.52,0.92,5,8,basketball,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
332,332,333,14.34,0.36,0.35,4,6,gymnastics,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
333,333,334,56.26,0.86,0.5700000000000001,9,10,martial arts,4,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
334,334,335,7.88,0.12,0.02,6,4,gymnastics,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
335,335,336,40.78,0.44,0.53,8,11,curling,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
336,336,337,8.67,0.1,0.04,2,3,baseball,5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
337,337,338,41.08,0.6,0.24,9,8,baseball,2,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
338,338,339,58.07,0.78,0.79,8,7,table tennis,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
339,339,340,65.18,0.95,0.89,10,12,frisbee,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
340,340,341,51.870000000000005,0.65,0.95,2,10,basketball,5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
341,341,342,48.24,0.68,0.68,3,5,table tennis,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
342,342,343,66.72,0.71,0.5700000000000001,9,9,martial arts,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
343,343,344,64.02,0.6,0.96,4,7,basketball,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
344,344,345,78.8,0.92,0.98,3,9,frisbee,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
345,345,346,34.04,0.58,0.48,4,9,baseball,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
346,346,347,15.45,0.27,0.4,2,4,football,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
347,347,348,51.73,0.81,0.92,3,8,curling,7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
348,348,349,60.83,0.78,0.85,8,3,basketball,3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
349,349,350,26.16,0.3,0.11,4,3,baseball,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
350,350,351,55.6,0.73,0.16,10,2,curling,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
351,351,352,56.620000000000005,0.41,0.35,6,6,table tennis,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
352,352,353,32.81,0.36,0.02,8,2,baseball,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
353,353,354,48.71,0.32,0.72,3,9,frisbee,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
354,354,355,67.31,0.9,0.67,9,12,football,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
355,355,356,28.92,0.13,0.2,2,2,curling,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
356,356,357,37.43,0.06,0.12,0,8,baseball,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
357,357,358,39.05,0.29,0.1,7,5,curling,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
358,358,359,74.37,0.8300000000000001,0.7000000000000001,8,9,martial arts,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
359,359,360,32.28,0.46,0.37,3,1,frisbee,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
360,360,361,29.46,0.41,0.28,7,9,frisbee,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
361,361,362,43.87,0.77,0.81,3,1,martial arts,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
362,362,363,41.41,0.3,0.62,6,9,frisbee,2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
363,363,364,1.86,0.31,0.12,1,5,gymnastics,6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
364,364,365,3.2,0.03,0.26,1,6,martial arts,2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
365,365,366,31.88,0.34,0.9,2,9,frisbee,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
366,366,367,46.07,0.63,0.9,2,2,martial arts,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
367,367,368,37.56,0.45,0.5,5,5,curling,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
368,368,369,15.5,0.17,0.25,3,8,table tennis,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
369,369,370,20.94,0.14,0.29,2,1,football,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
370,370,371,42.79,0.55,0.33,7,5,curling,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
371,371,372,62.36,0.91,0.9,9,7,football,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
372,372,373,35.71,0.33,0.39,6,6,table tennis,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
373,373,374,33.53,0.46,0.12,6,7,baseball,3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
374,374,375,15.84,0.31,0.08,5,11,gymnastics,5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
375,375,376,22.55,0.38,0.63,3,10,football,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
376,376,377,0.0,0.18,0.14,2,1,curling,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
377,377,378,20.87,0.14,0.5,2,8,baseball,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
378,378,379,43.84,0.3,0.91,1,10,curling,4,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
